Rank,Name,Genre,NA_Sales,EU_Sales,JP_Sales,Other_Sales,Global_Sales
15574,WorldShift,Strategy,0.02,0,0,0,0.02
15575,The Crew: Wild Run,Action,0,0.02,0,0,0.02
15576,Casper's Scare School: Spooky Sports Day,Sports,0.02,0,0,0,0.02
15577,7 Roses: A Darkness Rises,Misc,0,0.02,0,0,0.02
15578,My Hero: Doctor,Action,0.02,0,0,0,0.02
15579,Sega Ages 2500 Series Vol. 29: Monster World Complete Collection,Role-Playing,0,0,0.02,0,0.02
15580,Bakumatsu Rock: Ultra Soul,Misc,0,0,0.02,0,0.02
15581,Metal Fight Beyblade Portable: Chouzetsu Tensei Vulcan Horses,Action,0,0,0.02,0,0.02
15582,Cabela's Alaskan Adventure,Sports,0.01,0.01,0,0,0.02
15583,Elf Bowling 1 & 2,Sports,0.02,0,0,0,0.02
15584,Niko Puchi Girls Runway,Misc,0,0,0.02,0,0.02
15585,MotoGP 14,Racing,0,0.01,0,0,0.02
15586,Bomberman 2,Puzzle,0,0.01,0,0,0.02
15587,Arabians Lost: The Engagement on Desert,Adventure,0,0,0.02,0,0.02
15588,Densha de Go! Tokubetsu-hen: Fukkatsu Shouwa no Yamatesen,Simulation,0,0,0.02,0,0.02
15589,Summon Night Granthese: Horobi no Ken to Yakusoku no Kishi,Role-Playing,0,0,0.02,0,0.02
15590,Gakken DS: Shin TOEIC Test Kanzen Kouryaku,Misc,0,0,0.02,0,0.02
15591,SD Gundam Sangokuden Brave Battle Warriors: Shin Mirisha Taisen,Action,0,0,0.02,0,0.02
15592,Peggle Nights,Puzzle,0,0.01,0,0,0.02
15593,Starry ? Sky: After Summer,Misc,0,0,0.02,0,0.02
15594,Puzzle Guzzle,Puzzle,0.02,0,0,0,0.02
15595,ESPN NFL Primetime 2002,Sports,0.01,0,0,0,0.02
15596,Gallop Racer Inbreed,Sports,0,0,0.02,0,0.02
15597,Myth Makers: Super Kart GP,Racing,0.01,0,0,0,0.02
15598,Red Ninja: End of Honor,Action,0.01,0,0,0,0.02
15599,Ketsui: Kizuna Jigoku Tachi Extra,Shooter,0,0,0.02,0,0.02
15600,Frisbee Disc Freestyle / Frisbee Disc Golf,Sports,0.02,0,0,0,0.02
15601,Call of Duty: Modern Warfare Trilogy,Shooter,0,0.01,0,0,0.02
15602,The King of Fighters Collection: The Orochi Saga (JP sales),Fighting,0,0,0.02,0,0.02
15603,Emergency 2012,Simulation,0,0.02,0,0,0.02
15604,Command & Conquer 3: Kane's Wrath,Strategy,0,0.01,0,0,0.02
15605,Suzumiya Haruhi-Chan no Mahjong,Misc,0,0,0.02,0,0.02
15606,Tsuki no Hikari: Shizumeru Kane no Satsujin,Adventure,0,0,0.02,0,0.02
15607,Aqua Panic!,Puzzle,0.01,0.01,0,0,0.02
15608,James Bond 007: Blood Stone,Shooter,0.02,0,0,0,0.02
15609,Writing and Speaking Beautiful Japanese DS,Misc,0,0,0.02,0,0.02
15610,Sega Ages 2500 Series Vol. 26: Dynamite Deka,Action,0,0,0.02,0,0.02
15611,Kong: The Animated Series,Action,0.01,0,0,0,0.02
15612,Heavy Fire: Afghanistan,Shooter,0.02,0,0,0,0.02
15613,Let's Dance with Mel B,Sports,0,0.02,0,0,0.02
15614,Agatha Christie: Death on the Nile,Adventure,0,0.01,0,0,0.02
15615,The Crew: Wild Run,Action,0,0.02,0,0,0.02
15616,Toukiden 2,Action,0,0,0.02,0,0.02
15617,Koisuru Otome to Shugo no Tate Portable,Adventure,0,0,0.02,0,0.02
15618,PachiPara 3D: Ooumi Monogatari 2 - Pachi Pro Fuuunroku Hana,Action,0,0,0.02,0,0.02
15619,Nodame Cantabile: Tanoshii Ongaku no Jikan Desu,Misc,0,0,0.02,0,0.02
15620,Iridium Runners,Racing,0.01,0.01,0,0,0.02
15621,Ben 10 Omniverse 2,Action,0,0.02,0,0,0.02
15622,"Shounen Onmyouji: Tsubasa Yoima, Ten e Kaere",Adventure,0,0,0.02,0,0.02
15623,Bakumatsu Renka: Karyuu Kenshi-den,Adventure,0,0,0.02,0,0.02
15624,Dancing on Ice,Sports,0,0.02,0,0,0.02
15625,Tiny Toon Adventures: Wacky Stackers,Puzzle,0.01,0,0,0,0.02
15626,Princess Frontier Portable,Adventure,0,0,0.02,0,0.02
15627,Rock Blast,Puzzle,0.02,0,0,0,0.02
15628,Touch Detective (JP sales),Adventure,0,0,0.02,0,0.02
15629,Tomb Raider: Legend,Action,0,0.01,0,0,0.02
15630,Emergency Mayhem,Racing,0.02,0,0,0,0.02
15631,Rising Zan: The Samurai Gunman,Action,0.01,0.01,0,0,0.02
15632,Mai-Otome Hime: Otome Butou Shi,Fighting,0,0,0.02,0,0.02
15633,Robopon 2: Cross Version,Role-Playing,0.01,0,0,0,0.02
15634,TMNT: Mutant Melee,Fighting,0.01,0,0,0,0.02
15635,Ultimate Puzzle Games,Puzzle,0.01,0,0,0,0.02
15636,Combat Flight Simulator 3: Battle for Europe,Simulation,0.01,0.01,0,0,0.02
15637,Kimikare: New Semester,Action,0,0,0.02,0,0.02
15638,Katekyoo Hitman Reborn! Kindan no Yami no Delta,Action,0,0,0.02,0,0.02
15639,Haneru no Tobira Wii: Girigirissu,Misc,0,0,0.02,0,0.02
15640,RoboCop,Shooter,0.01,0,0,0,0.02
15641,Elminage II: Sousei no Megami to Unmei no Daichi,Role-Playing,0,0,0.02,0,0.02
15642,Lara Croft and the Temple of Osiris,Action,0,0.02,0,0,0.02
15643,Final Fantasy XIV: Heavensward,Action,0.01,0.01,0,0,0.02
15644,Grisaia no Rakuen: Le Eden de la Grisaia,Adventure,0,0,0.02,0,0.02
15645,Blazing Souls,Role-Playing,0,0,0.02,0,0.02
15646,Seinaru Kana: Orichalcum no Na no Motoni,Action,0,0,0.02,0,0.02
15647,NHL 2K3,Sports,0.01,0,0,0,0.02
15648,PDC World Championship Darts 2009,Sports,0,0.02,0,0,0.02
15649,Tour de France 2014,Sports,0,0.02,0,0,0.02
15650,The Hustle: Detroit Streets,Sports,0.01,0,0,0,0.02
15651,Tail of the Sun,Role-Playing,0.01,0.01,0,0,0.02
15652,Canada Hunt,Sports,0.02,0,0,0,0.02
15653,Space Channel 5: Ulala's Cosmic Attack,Misc,0.01,0,0,0,0.02
15654,Airline Tycoon,Simulation,0,0.01,0,0,0.02
15655,Virtua Quest,Role-Playing,0.01,0.01,0,0,0.02
15656,Disney Sports Basketball,Sports,0.01,0,0,0,0.02
15657,Bejeweled Blitz,Puzzle,0,0.01,0,0,0.02
15658,Ozzy & Drix,Platform,0.01,0,0,0,0.02
15659,Barnyard Blast: Swine of the Night,Platform,0.02,0,0,0,0.02
15660,SBK09 Superbike World Championship,Racing,0,0.01,0,0,0.02
15661,Song of the Deep,Action,0.02,0,0,0,0.02
15662,Yamasa Digi World SP: Moeyo! Kung Fu Shukujo,Misc,0,0,0.02,0,0.02
15663,Nobunaga no Yabou: Soutensoku with Power-Up Kit,Strategy,0,0,0.02,0,0.02
15664,Disney Sports Football,Sports,0.01,0,0,0,0.02
15665,Castle Shikigami 2,Shooter,0.01,0.01,0,0,0.02
15666,Wizardry Twin Pack,Role-Playing,0,0,0.02,0,0.02
15667,Rabbids Invasion: The Interactive TV Show,Misc,0,0.01,0,0,0.02
15668,Moe Star: Moeru Toudai Eigojuku,Misc,0,0,0.02,0,0.02
15669,Gadget Racers (PAL),Racing,0,0,0.02,0,0.02
15670,Pulse Racer,Racing,0.01,0,0,0,0.02
15671,Freestyle Metal X,Racing,0.01,0,0,0,0.02
15672,Tegami Bachi: Kokoro Tsumugu Mono e,Role-Playing,0,0,0.02,0,0.02
15673,NEVES,Puzzle,0.01,0,0,0,0.02
15674,Unreal Tournament 2004,Shooter,0,0.01,0,0,0.02
15675,NBA 07,Sports,0.01,0.01,0,0,0.02
15676,Antiphona no Seikahime: Tenshi no Gakufu Op.A,Role-Playing,0,0,0.02,0,0.02
15677,Rogue Trooper,Shooter,0.01,0,0,0,0.02
15678,Spirits & Spells,Platform,0.01,0,0,0,0.02
15679,TV Anime Idolm@ster: Cinderella Girls G4U! Pack Vol.2,Action,0,0,0.02,0,0.02
15680,Balls of Fury,Sports,0.02,0,0,0,0.02
15681,50 Classic Games,Misc,0,0.02,0,0,0.02
15682,The Longest Journey,Adventure,0,0.01,0,0,0.02
15683,Eyeshield 21: Portable Edition,Role-Playing,0,0,0.02,0,0.02
15684,Stronghold Legends,Strategy,0,0.01,0,0,0.02
15685,Kabushiki Baibai Trainer: Kabutore! Next,Simulation,0,0,0.02,0,0.02
15686,Machi: Unmei no Kousaten,Adventure,0,0,0.02,0,0.02
15687,Winning Post 8 2016,Simulation,0,0,0.02,0,0.02
15688,Golden Nugget Casino DS,Misc,0.02,0,0,0,0.02
15689,Machi-ing Maker 4,Strategy,0,0,0.02,0,0.02
15690,World Class Rugby 2: Kokunai Gekitou Hen '93,Sports,0,0,0.02,0,0.02
15691,Pirates PlundArrr,Action,0.02,0,0,0,0.02
15692,Robotics;Notes,Adventure,0,0,0.02,0,0.02
15693,Ketsui Death Label,Shooter,0,0,0.02,0,0.02
15694,Prince of Stride,Adventure,0,0,0.02,0,0.02
15695,Syberia II,Adventure,0,0.01,0,0,0.02
15696,SD Gundam Force,Shooter,0.01,0,0,0,0.02
15697,Mechanic Master 2,Puzzle,0.02,0,0,0,0.02
15698,Dungeons - The Dark Lord,Strategy,0,0.01,0,0,0.02
15699,Clover no Kuni no Alice: Wonderful Wonder World,Adventure,0,0,0.02,0,0.02
15700,Shonen Jump's Yu-Gi-Oh! GX Card Almanac,Misc,0,0,0.02,0,0.02
15701,Hisshou Pachinko*Pachi-Slot Kouryaku Series Vol. 9: CR Fever Captain Harlock,Misc,0,0,0.02,0,0.02
15702,Lost: Via Domus,Action,0,0.01,0,0,0.02
15703,Monster High 13 Wishes,Action,0,0.02,0,0,0.02
15704,GA - Geijutsuka Art Design Class: Slapstick Wonder Land,Adventure,0,0,0.02,0,0.02
15705,Planetarian: Chiisana Hoshi no Yume,Adventure,0,0,0.02,0,0.02
15706,Roommate Asami: Okusama wa Joshikousei,Adventure,0,0,0.02,0,0.02
15707,Cabbage Patch Kids: The Patch Puppy Rescue,Misc,0.01,0,0,0,0.02
15708,Sarah: Keeper of the Unicorn,Adventure,0.02,0,0,0,0.02
15709,Pirates: Legend of the Black Buccaneer,Adventure,0.01,0.01,0,0,0.02
15710,Back to the Future: The Game,Adventure,0,0.02,0,0,0.02
15711,Post Mortem,Adventure,0,0.01,0,0,0.02
15712,Ultraman Star Chronicles,Strategy,0,0,0.02,0,0.02
15713,Ginga Tetsudou 999 DS,Adventure,0,0,0.02,0,0.02
15714,TV Anime Idolm@ster: Cinderella Girls G4U! Pack Vol.3,Action,0,0,0.02,0,0.02
15715,Amagoushi no Yakata,Adventure,0,0,0.02,0,0.02
15716,Aedis Eclipse: Generation of Chaos,Role-Playing,0.02,0,0,0,0.02
15717,This War of Mine,Action,0,0.01,0,0,0.02
15718,Franklin: A Birthday Surprise,Misc,0.01,0.01,0,0,0.02
15719,Nil Admirari no Tenbin: Teito Genwaku Toukidan,Adventure,0,0,0.02,0,0.02
15720,Without Warning,Shooter,0.01,0,0,0,0.02
15721,Marvel Superheroes 3D: Grandmaster's Challenge,Action,0,0.01,0,0,0.02
15722,Suzunone Seven: Rebirth Knot,Adventure,0,0,0.02,0,0.02
15723,Arslan: The Warriors of Legend,Action,0.01,0,0,0,0.02
15724,"Hanayaka Kana, Ware ga Ichizoku: Tasogare Polarstar",Adventure,0,0,0.02,0,0.02
15725,Zoids Dash,Role-Playing,0,0,0.02,0,0.02
15726,Digimon Rumble Arena,Fighting,0.01,0.01,0,0,0.02
15727,Vitamin X Evolution Plus,Adventure,0,0,0.02,0,0.02
15728,Disciples III: Renaissance,Strategy,0,0.01,0,0,0.02
15729,Revolution: 25th Anniversary Collection,Adventure,0,0.02,0,0,0.02
15730,MX vs. ATV Supercross Encore,Sports,0.02,0,0,0,0.02
15731,Final Fight: Streetwise,Action,0.01,0,0,0,0.02
15732,Goblin Commander: Unleash the Horde,Strategy,0.01,0,0,0,0.02
15733,Super Speed Machines,Racing,0.02,0,0,0,0.02
15734,Nano Diver,Action,0,0,0.02,0,0.02
15735,Elkrone no Atelier: Dear for Otomate,Action,0,0,0.02,0,0.02
15736,DJ Star,Misc,0.01,0,0,0,0.02
15737,Top Gear RPM Tuning,Racing,0.01,0,0,0,0.02
15738,Cookie & Cream,Platform,0.01,0,0,0,0.02
15739,Memories Off: Yubikiri no Kioku,Adventure,0,0,0.02,0,0.02
15740,Otometeki Koi Kakumei * Love Revo!! DS,Adventure,0,0,0.02,0,0.02
15741,Clue / Mouse Trap / Perfection / Aggravation,Misc,0.02,0,0,0,0.02
15742,Football Manager 2007,Sports,0,0.01,0,0,0.02
15743,TV Anime Idolm@ster: Cinderella Girls G4U! Pack Vol.4,Action,0,0,0.02,0,0.02
15744,Elven Legacy Collection,Strategy,0,0.01,0,0,0.02
15745,My Ballet Studio,Simulation,0.01,0,0,0,0.02
15746,Postman Pat: Special Delivery Service,Misc,0,0.01,0,0,0.02
15747,Cross + Channel,Adventure,0,0,0.02,0,0.02
15748,LEGO Star Wars II: The Original Trilogy,Action,0,0.01,0,0,0.02
15749,Summer Challenge: Athletics Tournament,Sports,0,0.01,0,0,0.02
15750,Kochira Katsushikaku Kameari Kouenmae Hashutsujo: Machiteba Tengoku! Makereba Jigoku! Ryoutsuryuu Ikkakusenkin Daisakusen!,Misc,0,0,0.02,0,0.02
15751,Just Cause,Action,0,0.01,0,0,0.02
15752,Abunai: Koi no Sousa Shitsu,Action,0,0,0.02,0,0.02
15753,Blazing Angels: Squadrons of WWII,Simulation,0.01,0,0,0,0.02
15754,Let's Yoga!,Misc,0,0,0.02,0,0.02
15755,Zero no Tsukaima: Muma ga Tsumugu Yokaze no Nocturne,Adventure,0,0,0.02,0,0.02
15756,Memories Off: Yubikiri no Kikou,Adventure,0,0,0.02,0,0.02
15757,L.G.S: Shinsetsu Houshinengi,Action,0,0,0.02,0,0.02
15758,Battle Engine Aquila,Shooter,0.01,0,0,0,0.02
15759,Turbo: Super Stunt Squad,Sports,0,0.02,0,0,0.02
15760,Hurry Up Hedgehog!,Racing,0.02,0,0,0,0.02
15761,Hands On! Tangrams,Puzzle,0.02,0,0,0,0.02
15762,Puzzle Chronicles,Puzzle,0.01,0,0,0,0.02
15763,Discworld II: Mortality Bytes!,Adventure,0.01,0.01,0,0,0.02
15764,One Piece Mansion,Action,0.01,0.01,0,0,0.02
15765,Uchi no 3 Shimai DS,Misc,0,0,0.02,0,0.02
15766,Divinity: Original Sin,Role-Playing,0,0.02,0,0,0.02
15767,Soul Eater: Monotone Princess,Action,0,0,0.02,0,0.02
15768,Strike Witches: Shirogane no Tsubasa,Strategy,0,0,0.02,0,0.02
15769,Big Idea's VeggieTales: LarryBoy and the Bad Apple,Action,0.01,0,0,0,0.02
15770,Still Life 2,Adventure,0,0.01,0,0,0.02
15771,Metal Fight Beyblade: Choujou Kessen! Big Bang Bladers,Action,0,0,0.02,0,0.02
15772,Clock Zero: Shuuen no Ichibyou - ExTime,Action,0,0,0.02,0,0.02
15773,Moujuutsukai to Oujisama,Adventure,0,0,0.02,0,0.02
15774,Root Infinity Rexx,Adventure,0,0,0.02,0,0.02
15775,Cube,Puzzle,0.02,0,0,0,0.02
15776,Shinseiki GPX Cyber Formula: Road To The INFINITY 4,Racing,0,0,0.02,0,0.02
15777,Army Men: Major Malfunction,Shooter,0.01,0,0,0,0.02
15778,Dunamis 15,Adventure,0,0,0.02,0,0.02
15779,Sansuu Puzzle de Migaku: Gakken Otona no Shikou Sense,Misc,0,0,0.02,0,0.02
15780,Worms World Party,Strategy,0,0.01,0,0,0.02
15781,Yoake Yori Ruriiro na Portable,Adventure,0,0,0.02,0,0.02
15782,Big Bass Fishing,Action,0,0,0.02,0,0.02
15783,Reine des Fleurs,Action,0,0,0.02,0,0.02
15784,Gears of War,Shooter,0,0.01,0,0,0.02
15785,Densha de Go! Shinkansen EX: Sanyou Shinkansen-hen,Simulation,0,0,0.02,0,0.02
15786,Namco Museum 50th Anniversary (JP sales),Misc,0,0,0.02,0,0.02
15787,Gummy Bears Magical Medallion,Platform,0.02,0,0,0,0.02
15788,Colin McRae Rally 2005,Racing,0,0.01,0,0,0.02
15789,Mana Khemia 2: Ochita Gakuen to Renkinjutsushi Tachi Portable+,Role-Playing,0,0,0.02,0,0.02
15790,LEGO Star Wars: The Video Game,Action,0,0.01,0,0,0.02
15791,"Moshi, Kono Sekai ni Kami-sama ga Iru to suru Naraba.",Adventure,0,0,0.02,0,0.02
15792,Dark Void,Action,0,0.01,0,0,0.02
15793,Chou!! Super Nep League DS,Sports,0,0,0.02,0,0.02
15794,Irritating Stick,Action,0.01,0.01,0,0,0.02
15795,WTA Tour Tennis,Sports,0.01,0,0,0,0.02
15796,Kaleidoeve,Adventure,0,0,0.02,0,0.02
15797,Judge Dredd: Dredd Vs Death,Shooter,0.01,0,0,0,0.02
15798,Star Trek: Legacy,Simulation,0,0.01,0,0,0.02
15799,NHL 16,Sports,0,0.02,0,0,0.02
15800,Wall-E,Platform,0,0.01,0,0,0.02
15801,Simple 2000 Series Vol. 105: The Maid Fuku to Kikanjuu,Action,0,0,0.02,0,0.02
15802,Davis Cup Tennis,Sports,0.01,0,0,0,0.02
15803,Pro Rally,Racing,0.01,0,0,0,0.02
15804,XCOM 2,Strategy,0.01,0.01,0,0,0.02
15805,Football Academy,Sports,0,0.01,0,0,0.02
15806,Kimi ni Todoke: Sodateru Omoi,Adventure,0,0,0.02,0,0.02
15807,Call of Duty: Modern Warfare Trilogy,Shooter,0.01,0.01,0,0,0.02
15808,Let's Pilates!,Misc,0.02,0,0,0,0.02
15809,Memories Off #5: Encore,Adventure,0,0,0.02,0,0.02
15810,Brave Story: Boku no Kioku to Negai,Role-Playing,0,0,0.02,0,0.02
15811,Zombie Hunters 2,Action,0,0,0.02,0,0.02
15812,WRC 5: FIA World Rally Championship,Sports,0,0.02,0,0,0.02
15813,Custom Drive,Action,0,0,0.02,0,0.02
15814,Ferrari: The Race Experience,Racing,0,0.01,0,0,0.02
15815,Tsuyo Kiss 2 Gakki: Swift Love,Adventure,0,0,0.02,0,0.02
15816,Achtung Panzer: Kharkov 1943,Strategy,0,0.01,0,0,0.02
15817,Konductra,Puzzle,0.02,0,0,0,0.02
15818,Samurai Jack: The Shadow of Aku,Action,0.01,0,0,0,0.02
15819,Winning Post 7 2013,Sports,0,0,0.02,0,0.02
15820,Platypus,Shooter,0.02,0,0,0,0.02
15821,Command & Conquer 4: Tiberian Twilight,Strategy,0,0.01,0,0,0.02
15822,The Incredibles: Rise of the Underminer,Action,0.01,0,0,0,0.02
15823,Winter Sports 3: The Great Tournament,Sports,0,0.01,0,0,0.02
15824,Farm Frenzy,Strategy,0.01,0,0,0,0.02
15825,Ore wa Shoujo Mangaka,Action,0,0,0.02,0,0.02
15826,Busou Renkin: Youkoso Papillon Park e,Action,0,0,0.02,0,0.02
15827,A Vampyre Story,Adventure,0,0.01,0,0,0.02
15828,Puyo Puyo Tetris,Puzzle,0,0,0.02,0,0.02
15829,Exhibition Volume 6,Misc,0.01,0,0,0,0.02
15830,Oshiri Kajiri Mushi no Rhythm Lesson DS: Kawai Ongaku Kyoushitsu Kanshuu,Misc,0,0,0.02,0,0.02
15831,The Haunted: Hell's Reach,Shooter,0.02,0,0,0,0.02
15832,Phoenix Wright: Ace Attorney Trilogy,Adventure,0,0,0.02,0,0.02
15833,Kuma no Pooh-San: 100 Acre no Mori no Cooking Book,Misc,0,0,0.02,0,0.02
15834,LifeSigns: Surgical Unit,Simulation,0.01,0.01,0,0,0.02
15835,I Love Horses: Rider's Paradise,Simulation,0.02,0,0,0,0.02
15836,Kao the Kangaroo Round 2,Platform,0.01,0,0,0,0.02
15837,Majesty 2 Collection,Strategy,0,0.01,0,0,0.02
15838,Sniper Elite,Shooter,0,0.01,0,0,0.02
15839,The Dark Hills of Cherai,Puzzle,0,0.01,0,0,0.02
15840,FIFA Soccer 08,Sports,0,0.01,0,0,0.02
15841,Zoey 101: Field Trip Fiasco,Action,0.02,0,0,0,0.02
15842,Dream C Club: GoGo,Adventure,0,0,0.02,0,0.02
15843,Battle Spirits: Hero's Soul,Role-Playing,0,0,0.02,0,0.02
15844,Usavichi: Game no Jikan,Action,0,0,0.02,0,0.02
15845,Pachi-Slot Higrashi no Naku Koro ni Matsuri,Misc,0,0,0.02,0,0.02
15846,Otona no Renai Shousetsu: Harlequin Selection,Misc,0,0,0.02,0,0.02
15847,White Album 2: Shiawase no Mukougawa,Adventure,0,0,0.02,0,0.02
15848,W.L.O. Sekai Renai Kikousen,Adventure,0,0,0.02,0,0.02
15849,Psychedelica of the Black Butterfly,Action,0,0,0.02,0,0.02
15850,Final Fantasy XI: All-In-One Pack 2006,Role-Playing,0,0,0.02,0,0.02
15851,Joint Operations: Combined Arms,Shooter,0.01,0,0,0,0.02
15852,Poupee Girl DS 2: Elegant Mint / Sweet Pink Style,Misc,0,0,0.02,0,0.02
15853,Winning Post 7: Maximum 2007,Sports,0,0,0.02,0,0.02
15854,Monster Trux Offroad,Racing,0.01,0,0,0,0.02
15855,Assault Suit Leynos,Shooter,0.01,0,0,0,0.02
15856,Dragon Booster,Shooter,0.02,0,0,0,0.02
15857,Germany's Next Topmodel 2011,Simulation,0,0.01,0,0,0.02
15858,Drakensang: The Dark Eye,Role-Playing,0.01,0,0,0,0.02
15859,Storm Lover 2nd,Misc,0,0,0.02,0,0.02
15860,Kadenz fermata//Akkord:fortissimo,Adventure,0,0,0.02,0,0.02
15861,DuckTales: Remastered,Action,0,0.01,0,0,0.02
15862,Transformers: Prime,Action,0,0.01,0,0,0.02
15863,Contrast,Platform,0,0.01,0,0,0.02
15864,Arcana Famiglia 2,Adventure,0,0,0.02,0,0.02
15865,Taishou Moebius Line Vitable,Adventure,0,0,0.02,0,0.02
15866,Gaist Crusher God,Action,0,0,0.02,0,0.02
15867,Shinkyoku Soukai Polyphonica,Adventure,0,0,0.02,0,0.02
15868,PDC World Championship Darts 2008,Sports,0.01,0,0,0,0.02
15869,San Goku Shi DS 2,Strategy,0,0,0.02,0,0.02
15870,Strongest Tokyo University Shogi DS,Action,0,0,0.02,0,0.02
15871,Shin Sangoku Musou Online: Souten Ranbu,Action,0,0,0.02,0,0.02
15872,Elven Legacy,Strategy,0.01,0,0,0,0.02
15873,V-Rally 3,Racing,0.01,0,0,0,0.02
15874,Full House Kiss 2,Adventure,0,0,0.02,0,0.02
15875,Dead to Rights,Shooter,0.01,0,0,0,0.02
15876,Thunder Force VI,Shooter,0,0,0.02,0,0.02
15877,Majesty 2: The Fantasy Kingdom Sim,Simulation,0.01,0,0,0,0.02
15878,Turbo: Super Stunt Squad,Sports,0,0.01,0,0,0.02
15879,Dinotopia: The Sunstone Odyssey,Action,0.01,0,0,0,0.02
15880,Daito Giken Koushiki Pachi-Slot Simulator: Ossu! Misao + Maguro Densetsu Portable,Misc,0,0,0.02,0,0.02
15881,Dance! It's Your Stage,Misc,0,0.01,0,0,0.02
15882,PachiPara 3D,Misc,0,0,0.02,0,0.02
15883,Command & Conquer Collection,Strategy,0.01,0,0,0,0.02
15884,Kiss Bell,Adventure,0,0,0.02,0,0.02
15885,Earth Defense Force 2017 (old JP sales),Shooter,0,0,0.02,0,0.02
15886,Sengoku Hime: Senran ni Mau Otometachi,Adventure,0,0,0.02,0,0.02
15887,GTI Club: Supermini Festa!,Racing,0.01,0,0,0,0.02
15888,MuvLuv Double Pack,Adventure,0,0,0.02,0,0.02
15889,Koihime Enbu,Fighting,0,0,0.02,0,0.02
15890,Romance of the Three Kingdoms XII,Strategy,0,0,0.02,0,0.02
15891,Worldwide Soccer Manager 2006,Sports,0,0.01,0,0,0.02
15892,Sora no Otoshimono Forte: Dreamy Season,Adventure,0,0,0.02,0,0.02
15893,Mission: Impossible - Operation Surma,Platform,0.01,0,0,0,0.02
15894,Trigger Man,Shooter,0.01,0,0,0,0.02
15895,Yuu Yuu Hakusho DS: Ankoku Bujutsukai Hen,Action,0,0,0.02,0,0.02
15896,Hiiro no Kakera Portable,Adventure,0,0,0.02,0,0.02
15897,Antz Extreme Racing,Racing,0.01,0,0,0,0.02
15898,Enemy Territory: Quake Wars,Shooter,0.01,0,0,0,0.02
15899,Truck Racer,Racing,0,0.01,0,0,0.02
15900,The Sims 4: Luxury Party Stuff,Simulation,0,0.01,0,0,0.02
15901,"Nogizaka Haruka no Himitsu Cosplay, Hajime Mashita",Adventure,0,0,0.02,0,0.02
15902,Triggerheart Exelica,Shooter,0,0,0.02,0,0.02
15903,Jet Impulse,Simulation,0,0,0.02,0,0.02
15904,Games Explosion!,Action,0.01,0,0,0,0.02
15905,Tennis no Oji-Sama: Card Hunter,Strategy,0,0,0.02,0,0.02
15906,Portable Island: Tenohira Resort,Simulation,0,0,0.02,0,0.02
15907,Night Wizard the Video Game: Denial of the World,Adventure,0,0,0.02,0,0.02
15908,Sengoku Efuda Yuugi: Hototogisu Ran,Misc,0,0,0.02,0,0.02
15909,Tokyo Friend Park II DS,Misc,0,0,0.02,0,0.02
15910,Saenai Kanojo no Sodatekata: Blessing Flowers,Action,0,0,0.02,0,0.02
15911,Adventure Time: The Secret of the Nameless,Adventure,0.01,0,0,0,0.02
15912,Kao the Kangaroo Round 2,Platform,0.01,0.01,0,0,0.02
15913,Shin Hisui no Shizuku: Hiiro no Kakera 2 Portable,Adventure,0,0,0.02,0,0.02
15914,Robopon 2: Ring Version,Role-Playing,0.01,0,0,0,0.02
15915,Evil Genius,Strategy,0,0.01,0,0,0.02
15916,Dragon Tales: Dragon Adventures,Platform,0.01,0,0,0,0.02
15917,Moe Moe 2-ji Taisen (Ryoku) * Deluxe,Adventure,0,0,0.02,0,0.02
15918,Dream Dancer,Misc,0.01,0,0,0,0.02
15919,Powerbike,Racing,0.01,0,0,0,0.02
15920,Violet no Atelier: Gramnad no Renkinjutsushi 2 - Gunjou no Omoide,Role-Playing,0,0,0.02,0,0.02
15921,Magic Encyclopedia: Moonlight,Misc,0,0.01,0,0,0.02
15922,Rayman 10th Anniversary,Platform,0.01,0,0,0,0.02
15923,Elminage II DS Remix: Sousei no Megami to Unmai no Daichi,Role-Playing,0,0,0.02,0,0.02
15924,Online Chess Kingdoms,Misc,0.01,0,0,0,0.02
15925,Gaku ? Ou: The Royal Seven Stars,Role-Playing,0,0,0.02,0,0.02
15926,Pillars of Eternity,Role-Playing,0,0.01,0,0,0.02
15927,RollerCoaster Tycoon: Gold Edition,Strategy,0.01,0,0,0,0.02
15928,Professional Farmer 2016,Action,0,0.01,0,0,0.02
15929,Storm Lover Kai!!,Action,0,0,0.02,0,0.02
15930,Race Driver: Create & Race,Racing,0.01,0,0,0,0.02
15931,Nurarihyon no Mago: Hyakki Ryouran Taisen,Fighting,0,0,0.02,0,0.02
15932,Minna to Issho,Misc,0,0,0.02,0,0.02
15933,Harukanaru Toki no Naka de 6,Action,0,0,0.02,0,0.02
15934,Hummer Badlands,Racing,0.01,0,0,0,0.02
15935,I Doll U,Adventure,0,0,0.02,0,0.02
15936,Enkaku Sousa: Sana e no 23 Hiai,Adventure,0,0,0.02,0,0.02
15937,Katekyoo Hitman Reborn! DS: Mafia Daishuugou Bongole Festival,Action,0,0,0.02,0,0.02
15938,Pippa Funnell 2: Farm Adventures,Simulation,0,0.01,0,0,0.02
15939,Iron Soldier 3,Simulation,0.01,0.01,0,0,0.02
15940,Oyaku de Asoberu DS Ehon: Ukkari Penelope,Simulation,0,0,0.02,0,0.02
15941,Space Invaders Revolution,Shooter,0.01,0,0,0,0.02
15942,Barbie and Her Sisters Puppy Rescue,Action,0,0.01,0,0,0.02
